#(0)Number (1)VCC (2)galactocentric_distance(arcsec) (3)z_mag (4)g_mag (5)r_h(zband)(arcsec) (6)p_GC
372	1226	69.972	22.696	23.990	0.0443	1.00	0.022
373	1226	70.032	22.396	23.813	0.0282	1.00	0.022
374	1226	70.081	21.067	22.314	0.0224	1.00	0.022
375	1226	70.111	22.977	24.440	0.0311	1.00	0.022
376	1226	70.393	22.263	23.269	0.0324	1.00	0.022
377	1226	70.440	21.819	22.804	0.0245	1.00	0.022
378	1226	70.709	23.368	24.352	0.0643	0.94	0.022
379	1226	70.758	24.243	25.634	0.0608	0.55	0.022
380	1226	71.212	21.965	23.346	0.0329	1.00	0.022
381	1226	71.632	22.734	23.858	0.0230	1.00	0.022
382	1226	71.747	21.061	22.648	0.0365	1.00	0.022
383	1226	71.949	22.242	23.701	0.0310	1.00	0.022
384	1226	72.388	19.838	20.850	0.0500	1.00	0.022
385	1226	72.455	20.898	22.262	0.0238	1.00	0.022
386	1226	72.825	23.516	24.817	0.0192	0.95	0.022
387	1226	72.994	22.068	23.334	0.0641	1.00	0.022
388	1226	73.055	20.980	22.081	0.0307	1.00	0.022
389	1226	73.142	22.468	23.661	0.0280	1.00	0.022
390	1226	73.200	23.400	24.916	0.0671	0.82	0.022
391	1226	73.304	23.973	24.949	0.0330	0.96	0.022
392	1226	73.335	22.584	24.028	0.0242	1.00	0.022
393	1226	73.345	21.346	22.316	0.0210	1.00	0.022
394	1226	73.440	22.301	23.308	0.0274	1.00	0.022
395	1226	73.480	23.497	24.281	0.0265	0.99	0.022
396	1226	73.616	24.264	25.330	0.0425	0.96	0.022
397	1226	73.823	19.364	20.803	0.0411	1.00	0.022
398	1226	73.967	23.113	24.295	0.0271	1.00	0.022
399	1226	73.982	20.566	21.934	0.0425	1.00	0.022
400	1226	74.172	24.662	25.513	0.0582	0.96	0.022
401	1226	74.362	22.572	23.667	0.0284	1.00	0.022
402	1226	74.440	22.525	23.845	0.0172	0.98	0.022
403	1226	74.585	22.819	23.976	0.0510	1.00	0.022
404	1226	74.678	23.167	24.464	0.0874	0.81	0.022
405	1226	74.698	23.253	24.918	0.0108	0.83	0.022
406	1226	74.777	23.061	24.159	0.0412	0.99	0.022
407	1226	74.815	23.932	25.182	0.0228	0.99	0.022
408	1226	74.927	22.128	23.491	0.0262	1.00	0.022
409	1226	74.938	23.993	24.953	0.0546	0.94	0.022
410	1226	74.960	20.845	22.271	0.0304	1.00	0.022
411	1226	75.178	22.553	23.943	0.0286	1.00	0.022
412	1226	75.533	22.400	23.893	0.0270	1.00	0.022
413	1226	75.683	22.882	24.702	0.0131	0.87	0.022
414	1226	75.715	19.839	21.507	0.0392	1.00	0.022
415	1226	75.984	23.141	23.707	0.0526	0.96	0.022
416	1226	76.144	21.303	22.821	0.0278	1.00	0.022
417	1226	76.290	21.332	22.737	0.0359	1.00	0.022
418	1226	76.349	22.401	23.928	0.0257	1.00	0.022
419	1226	76.438	21.158	22.505	0.0589	1.00	0.022
420	1226	76.450	22.315	23.825	0.0305	1.00	0.022
421	1226	76.495	22.789	23.830	0.0646	0.94	0.022
422	1226	76.632	21.883	23.242	0.0196	1.00	0.022
423	1226	76.707	24.055	25.190	0.0620	0.78	0.022
424	1226	76.772	24.403	25.831	0.0517	0.97	0.022
425	1226	76.855	21.727	22.655	0.0909	0.98	0.022
426	1226	76.855	23.411	24.292	0.0453	0.98	0.022
427	1226	76.915	23.565	25.203	0.0495	0.99	0.022
428	1226	76.955	22.979	24.499	0.0239	1.00	0.022
429	1226	77.091	21.966	22.734	0.0305	1.00	0.022
430	1226	77.110	24.619	25.991	0.0651	0.93	0.022
431	1226	77.147	22.390	23.849	0.0535	1.00	0.022
432	1226	77.362	22.450	23.394	0.0334	1.00	0.022
433	1226	77.570	21.621	23.217	0.0614	1.00	0.022
434	1226	77.723	21.842	23.376	0.0273	1.00	0.022
435	1226	77.746	21.407	22.893	0.0315	1.00	0.022
436	1226	77.790	21.265	22.619	0.0260	1.00	0.022
437	1226	77.791	22.587	23.773	0.0375	1.00	0.022
438	1226	77.818	20.835	22.438	0.0656	1.00	0.022
439	1226	77.909	21.243	22.211	0.0441	1.00	0.022
440	1226	78.299	21.023	21.951	0.0396	1.00	0.022
441	1226	78.405	22.758	23.958	0.0432	1.00	0.022
442	1226	78.592	22.796	24.215	0.0246	1.00	0.022
443	1226	78.694	22.819	24.490	0.0291	1.00	0.022
444	1226	78.715	22.879	23.792	0.0607	0.98	0.022
445	1226	78.755	22.946	23.792	0.0363	1.00	0.022
446	1226	78.881	23.154	24.648	0.0627	0.93	0.022
447	1226	79.100	24.547	25.262	0.0352	0.96	0.022
448	1226	79.108	24.423	25.069	0.0299	0.93	0.022
449	1226	79.131	22.485	23.895	0.0214	1.00	0.022
450	1226	79.395	24.154	25.084	0.0252	0.98	0.022
451	1226	79.396	21.830	23.167	0.0277	1.00	0.022
452	1226	79.449	24.131	25.987	0.0526	0.97	0.022
453	1226	79.570	21.644	23.069	0.0272	1.00	0.022
454	1226	79.609	24.384	25.540	0.0562	0.56	0.022
455	1226	79.656	20.245	21.607	0.0329	1.00	0.022
