#0)model 1)rv 2)Rgc 3)Z 4)N(x10^5) 5)t_merge(Myr) 6)id1 7)id2 8)m1 9)m2 10)spin1 11)spin2 12)v_kick 13)v_esc 14)channel 15)id_merger 16)m_merger 17)spin_merger 18)a_final (AU) 19)e_final
# merger channels: 1)ejected 2)in-cluster binary 3) in cluster 3-body 4) in cluster 4 body 5) in cluster 2-body GW capture
149 2.0 20.0 0.002 1.0 11259.3016798 595077.0 2002100.0 12.853 13.4256 0.0 0.0 12.5312 94.7998 5 595077.0 25.0112 0.6862 20.642 0.999981
149 2.0 20.0 0.002 1.0 11278.1014876 6455034.0 1636359.0 13.7578 17.1673 0.0 0.0 62.1583 105.034 5 6455034.0 29.4631 0.679795 0.788201 0.999884
149 2.0 20.0 0.002 1.0 11282.6481617 5122506.0 6668597.0 17.2059 13.7044 0.0 0.0 63.7912 107.358 2 5122506.0 29.4507 0.679423 0.00177939 0.184209
149 2.0 20.0 0.002 1.0 11315.312149 11377745.0 8644103.0 20.4064 16.5142 0.0 0.0 59.5413 94.5087 5 11377745.0 35.172 0.680367 10.7584 0.999981
149 2.0 20.0 0.002 1.0 11321.9284441 1764296.0 9380505.0 16.444 20.4583 0.0 0.0 61.3634 102.588 2 1764296.0 35.1567 0.679972 0.00183101 0.213659
149 2.0 20.0 0.002 1.0 11422.106017 2576853.0 11435552.0 37.2539 31.9038 0.683266 0.667094 1031.98 55.6273 2 2576853.0 66.222 0.624675 0.00755354 0.225142
149 2.0 20.0 0.002 1.0 11452.6831346 8052162.0 9235823.0 19.1668 16.4683 0.0 0.0 43.166 96.8831 2 8052162.0 33.9318 0.683319 0.00356723 0.0505607
149 2.0 20.0 0.002 1.0 11465.5773368 5840972.0 11017986.0 13.271 20.5822 0.0 0.0 114.587 100.949 2 5840972.0 32.3465 0.66072 0.00183955 0.0591753
149 2.0 20.0 0.002 1.0 11483.5425493 595077.0 13381282.0 25.0112 23.1386 0.6862 0.0 1303.36 79.06 2 595077.0 45.8066 0.686081 0.00684558 0.743066
149 2.0 20.0 0.002 1.0 11509.6102112 3254582.0 8052162.0 16.2295 33.9318 0.0 0.683319 685.333 66.426 2 3254582.0 47.2389 0.80754 0.00565791 0.250256
149 2.0 20.0 0.002 1.0 11513.7171207 3096555.0 10759976.0 18.9049 16.6991 0.0 0.0 35.4304 93.7036 5 3096555.0 33.8966 0.684359 0.179995 0.999633
149 2.0 20.0 0.002 1.0 11517.2715183 12714388.0 8430911.0 17.1823 17.0786 0.0 0.0 1.74124 95.3362 5 12714388.0 32.6071 0.686455 2.65994 0.999949
149 2.0 20.0 0.002 1.0 11530.6068169 3245683.0 18047750.0 21.5178 20.2697 0.0 0.0 17.1662 102.733 2 3245683.0 39.7735 0.685972 0.00349656 0.401685
149 2.0 20.0 0.002 1.0 11533.3679172 1418814.0 2402225.0 16.2826 15.4407 0.0 0.0 15.2577 105.874 5 1418814.0 30.1939 0.686075 3.77235 0.999963
149 2.0 20.0 0.002 1.0 11535.7005035 3245683.0 5216091.0 39.7735 15.3505 0.685972 0.0 1041.53 108.814 2 3245683.0 52.5263 0.743852 0.00306477 0.248519
149 2.0 20.0 0.002 1.0 11579.9031382 3738656.0 4913224.0 15.125 16.5518 0.0 0.0 25.8369 91.6626 5 3738656.0 30.153 0.68535 0.0214574 0.998456
149 2.0 20.0 0.002 1.0 11581.4759608 8760977.0 3738656.0 16.5613 30.153 0.0 0.68535 609.341 104.323 3 14238656.0 43.8913 0.804869 0.000144021 0.603402
149 2.0 20.0 0.002 1.0 11597.2383256 11143595.0 12417570.0 20.8932 18.1716 0.0 0.0 39.7723 92.8676 2 11143595.0 37.1947 0.683802 0.00419041 0.367772
149 2.0 20.0 0.002 1.0 11602.4545387 13000.0 3024713.0 17.0816 14.6041 0.0 0.0 44.5423 100.345 5 13000.0 30.1721 0.683111 0.0306839 0.998803
149 2.0 20.0 0.002 1.0 11609.9057762 5912136.0 10067365.0 17.0067 18.2639 0.0 0.0 20.4739 94.6434 5 5912136.0 33.5717 0.685765 10.1873 0.99998
149 2.0 20.0 0.002 1.0 11622.685195 3515952.0 7215869.0 19.8533 15.7205 0.0 0.0 65.3462 96.6031 2 3515952.0 33.8959 0.679057 0.333124 0.998347
149 2.0 20.0 0.002 1.0 11624.5077031 13372940.0 8962613.0 19.924 17.687 0.0 0.0 34.0316 97.4451 5 13372940.0 35.8065 0.684523 0.00272885 0.992383
149 2.0 20.0 0.002 1.0 11648.1774216 10956136.0 6214315.0 17.4992 16.5951 0.0 0.0 15.2458 96.0949 5 10956136.0 32.4505 0.686075 0.58385 0.999847
149 2.0 20.0 0.002 1.0 11679.8200468 11998254.0 12714388.0 19.6237 32.6071 0.0 0.686455 753.463 99.6491 2 11998254.0 50.2001 0.592937 0.00386168 0.0896313
149 2.0 20.0 0.002 1.0 11691.949857 4174489.0 6330577.0 20.5833 19.4115 0.0 0.0 16.8411 103.019 3 14674489.0 38.0671 0.68599 0.000122146 0.616956
149 2.0 20.0 0.002 1.0 11693.4443677 8686399.0 9405782.0 18.16 17.2087 0.0 0.0 15.4639 104.103 3 19186399.0 33.6635 0.686064 9.41681e-05 0.871604
149 2.0 20.0 0.002 1.0 11700.7105415 2626823.0 7738008.0 16.9708 15.1631 0.0 0.0 32.208 82.3285 2 2626823.0 30.5911 0.684728 0.00423201 0.625451
149 2.0 20.0 0.002 1.0 11710.607559 3515952.0 11608655.0 33.8959 21.3429 0.679057 0.0 593.542 89.5169 2 3515952.0 52.3292 0.730828 0.00435642 0.359721
149 2.0 20.0 0.002 1.0 11740.5838533 4851597.0 8620261.0 18.2484 15.7207 0.0 0.0 42.4301 90.3808 5 4851597.0 32.3449 0.683428 0.515749 0.999833
149 2.0 20.0 0.002 1.0 36.4306081025 4082537.0 10222626.0 6.3313568 9.1010339 0.0 0.0 -1 -1 1 -1 -1 -1 0.017322556 0.25000556
149 2.0 20.0 0.002 1.0 28.7837219192 8984378.0 10397104.0 9.7469887 8.3312748 0.0 0.0 -1 -1 1 -1 -1 -1 0.017676997 0.21691026
149 2.0 20.0 0.002 1.0 43.0214967647 9300084.0 10363581.0 6.7309854 7.8506324 0.0 0.0 -1 -1 1 -1 -1 -1 0.01773655 0.2668062
149 2.0 20.0 0.002 1.0 148.642843481 2771722.0 12129255.0 13.671702 41.008017 0.0 0.0 -1 -1 1 -1 -1 -1 0.029307199 0.46482205
149 2.0 20.0 0.002 1.0 203.32930179 845081.0 10075659.0 16.405993 19.93533 0.0 0.0 -1 -1 1 -1 -1 -1 0.047825757 0.58404375
149 2.0 20.0 0.002 1.0 417.417715106 10278533.0 10674564.0 32.40956 39.903011 0.0 0.0 -1 -1 1 -1 -1 -1 0.14393018 0.63514428
149 2.0 20.0 0.002 1.0 190.667186575 10778857.0 10829006.0 40.735267 35.496005 0.0 0.0 -1 -1 1 -1 -1 -1 0.079822773 0.8170244
149 2.0 20.0 0.002 1.0 203.790989788 940847.0 14024304.0 33.06378 35.082427 0.0 0.0 -1 -1 1 -1 -1 -1 0.021692115 0.91371107
149 2.0 20.0 0.002 1.0 367.70030721 10608308.0 15247658.0 41.262153 41.600626 0.0 0.0 -1 -1 1 -1 -1 -1 0.10078208 0.34345009
149 2.0 20.0 0.002 1.0 227.567506798 10650206.0 14570787.0 33.879057 41.192449 0.0 0.0 -1 -1 1 -1 -1 -1 0.047821739 0.50942022
149 2.0 20.0 0.002 1.0 249.879080429 7030214.0 10415909.0 41.395927 69.717073 0.0 0.680201 -1 -1 1 -1 -1 -1 0.070334159 0.85492682
149 2.0 20.0 0.002 1.0 288.377876934 3864094.0 11837155.0 41.842904 41.22809 0.0 0.0 -1 -1 1 -1 -1 -1 0.074952671 0.48161103
149 2.0 20.0 0.002 1.0 341.637823533 5360867.0 10224933.0 19.861758 21.013398 0.0 0.0 -1 -1 1 -1 -1 -1 0.33142594 0.9510215
149 2.0 20.0 0.002 1.0 278.296273117 10536005.0 10867643.0 41.124576 40.900378 0.0 0.0 -1 -1 1 -1 -1 -1 0.053037304 0.27517151
149 2.0 20.0 0.002 1.0 288.619049547 10350522.0 10564927.0 15.967717 40.126635 0.0 0.0 -1 -1 1 -1 -1 -1 0.049068887 0.75047366
149 2.0 20.0 0.002 1.0 297.435966767 767410.0 10784095.0 32.345689 41.40269 0.0 0.0 -1 -1 1 -1 -1 -1 0.015410897 0.87363562
149 2.0 20.0 0.002 1.0 315.098975395 13305056.0 15694365.0 40.951348 41.395259 0.0 0.0 -1 -1 1 -1 -1 -1 0.093951573 0.91529981
149 2.0 20.0 0.002 1.0 339.310837594 44453.0 8345477.0 15.708412 33.311616 0.0 0.0 -1 -1 1 -1 -1 -1 0.053534764 0.86200496
149 2.0 20.0 0.002 1.0 348.334175962 10306611.0 13288601.0 18.381376 41.647447 0.0 0.0 -1 -1 1 -1 -1 -1 0.046214651 0.66615224
149 2.0 20.0 0.002 1.0 366.536523169 7589988.0 7669192.0 35.333483 41.747613 0.0 0.0 -1 -1 1 -1 -1 -1 0.12548565 0.84627193
149 2.0 20.0 0.002 1.0 376.504520868 2908902.0 11055877.0 42.049113 41.104019 0.0 0.0 -1 -1 1 -1 -1 -1 0.084229482 0.7314994
149 2.0 20.0 0.002 1.0 383.152449804 10501233.0 10950698.0 40.471102 41.442118 0.0 0.0 -1 -1 1 -1 -1 -1 0.04727326 0.51390196
149 2.0 20.0 0.002 1.0 395.119205185 7546764.0 14856712.0 42.038274 36.484261 0.0 0.0 -1 -1 1 -1 -1 -1 0.028349811 0.91732458
149 2.0 20.0 0.002 1.0 407.578297542 10577537.0 10670242.0 41.394666 39.669474 0.0 0.0 -1 -1 1 -1 -1 -1 0.095903364 0.78555659
149 2.0 20.0 0.002 1.0 435.382986144 6845924.0 9813641.0 41.890283 41.633138 0.0 0.0 -1 -1 1 -1 -1 -1 0.070545636 0.52173311
149 2.0 20.0 0.002 1.0 452.669153603 6062089.0 14911689.0 35.320717 42.216766 0.0 0.0 -1 -1 1 -1 -1 -1 0.11190999 0.97055037
149 2.0 20.0 0.002 1.0 465.986863222 7207592.0 10427201.0 15.658338 19.092335 0.0 0.0 -1 -1 1 -1 -1 -1 0.035862682 0.81804514
149 2.0 20.0 0.002 1.0 542.33426225 9427765.0 10781703.0 116.34977 40.734236 0.434247 0.0 -1 -1 1 -1 -1 -1 0.10370773 0.16667694
149 2.0 20.0 0.002 1.0 532.535050773 10510660.0 13073380.0 77.93078 39.342763 0.686414 0.0 -1 -1 1 -1 -1 -1 0.082640962 0.59067248
149 2.0 20.0 0.002 1.0 539.169909727 5852501.0 10702435.0 41.785636 40.594193 0.0 0.0 -1 -1 1 -1 -1 -1 0.054428732 0.46503019
149 2.0 20.0 0.002 1.0 549.5302267 2229290.0 5696380.0 41.582476 29.24862 0.0 0.0 -1 -1 1 -1 -1 -1 0.052393885 0.41799711
149 2.0 20.0 0.002 1.0 541.872137722 11168726.0 13649663.0 77.110395 37.867078 0.686368 0.0 -1 -1 1 -1 -1 -1 0.036572534 0.91307341
149 2.0 20.0 0.002 1.0 557.1285958 10719435.0 11853672.0 74.269327 41.656984 0.685564 0.0 -1 -1 1 -1 -1 -1 0.082665332 0.86132689
149 2.0 20.0 0.002 1.0 567.993804694 11170904.0 12770317.0 40.376415 40.826026 0.0 0.0 -1 -1 1 -1 -1 -1 0.021096172 0.55978194
149 2.0 20.0 0.002 1.0 575.717020564 2897565.0 11340960.0 41.784711 41.174251 0.0 0.0 -1 -1 1 -1 -1 -1 0.03535984 0.69036845
149 2.0 20.0 0.002 1.0 582.974499571 11672442.0 13501366.0 41.221718 41.761765 0.0 0.0 -1 -1 1 -1 -1 -1 0.13338023 0.91757742
149 2.0 20.0 0.002 1.0 582.809333294 2292325.0 10864387.0 30.457576 40.105706 0.0 0.0 -1 -1 1 -1 -1 -1 0.027618358 0.43884689
149 2.0 20.0 0.002 1.0 604.450643414 11270008.0 11326082.0 41.298953 41.026615 0.0 0.0 -1 -1 1 -1 -1 -1 0.072702306 0.92141408
149 2.0 20.0 0.002 1.0 690.93145358 3694907.0 17734808.0 42.173629 79.619099 0.0 0.686456 -1 -1 1 -1 -1 -1 0.051075616 0.79210163
149 2.0 20.0 0.002 1.0 709.432588528 7005852.0 7626351.0 41.247449 41.939442 0.0 0.0 -1 -1 1 -1 -1 -1 0.070032341 0.82845021
149 2.0 20.0 0.002 1.0 726.40327338 9905986.0 10509896.0 41.490137 40.738989 0.0 0.0 -1 -1 1 -1 -1 -1 0.079959786 0.64746485
149 2.0 20.0 0.002 1.0 1406.87236939 5244420.0 12205814.0 26.612017 40.383974 0.0 0.0 -1 -1 1 -1 -1 -1 0.18430507 0.66125688
149 2.0 20.0 0.002 1.0 746.323310848 10647857.0 10992415.0 42.406181 79.807167 0.0 0.686187 -1 -1 1 -1 -1 -1 0.048570268 0.56437093
149 2.0 20.0 0.002 1.0 915.644459318 11191785.0 12973591.0 42.000139 42.734364 0.0 0.0 -1 -1 1 -1 -1 -1 0.09550362 0.48292698
149 2.0 20.0 0.002 1.0 871.305342953 9266382.0 15084633.0 38.142324 80.928151 0.0 0.614438 -1 -1 1 -1 -1 -1 0.11159725 0.70191424
149 2.0 20.0 0.002 1.0 2317.31314849 11022185.0 15640523.0 40.917318 41.489048 0.0 0.0 -1 -1 1 -1 -1 -1 0.18007538 0.36628959
149 2.0 20.0 0.002 1.0 920.519531699 8499988.0 9282565.0 76.440089 41.833424 0.684687 0.0 -1 -1 1 -1 -1 -1 0.11707162 0.68485649
149 2.0 20.0 0.002 1.0 935.853410054 7020296.0 11464137.0 65.662115 71.469727 0.661084 0.681803 -1 -1 1 -1 -1 -1 0.17230848 0.8917009
149 2.0 20.0 0.002 1.0 970.433822399 12183664.0 12606029.0 40.817005 35.557805 0.0 0.0 -1 -1 1 -1 -1 -1 0.073029156 0.54256043
149 2.0 20.0 0.002 1.0 968.122485081 10875794.0 13068854.0 41.491722 40.545865 0.0 0.0 -1 -1 1 -1 -1 -1 0.17681453 0.95575019
149 2.0 20.0 0.002 1.0 1014.24605266 10795988.0 11483543.0 40.427589 74.20858 0.0 0.684884 -1 -1 1 -1 -1 -1 0.037394882 0.32963195
149 2.0 20.0 0.002 1.0 1027.60866501 15431431.0 17116662.0 41.299577 31.375317 0.0 0.0 -1 -1 1 -1 -1 -1 0.014660252 0.46931243
149 2.0 20.0 0.002 1.0 1055.34154287 11848068.0 13263876.0 79.045813 41.635091 0.686456 0.0 -1 -1 1 -1 -1 -1 0.089653553 0.41790074
149 2.0 20.0 0.002 1.0 1075.59229864 11682233.0 12614798.0 40.986294 79.425522 0.0 0.686443 -1 -1 1 -1 -1 -1 0.10994019 0.7760933
149 2.0 20.0 0.002 1.0 1130.40050625 3692547.0 8789407.0 17.011981 41.754613 0.0 0.0 -1 -1 1 -1 -1 -1 0.099022086 0.72991474
149 2.0 20.0 0.002 1.0 1106.52780839 4425112.0 18467468.0 63.321991 40.762285 0.650816 0.0 -1 -1 1 -1 -1 -1 0.10587159 0.66198748
149 2.0 20.0 0.002 1.0 1115.04621178 9374753.0 9495211.0 27.155634 37.287034 0.0 0.0 -1 -1 1 -1 -1 -1 0.10557962 0.872716
149 2.0 20.0 0.002 1.0 1118.48457649 9729376.0 13401252.0 78.800199 66.587528 0.686453 0.669054 -1 -1 1 -1 -1 -1 0.052026732 0.52333966
149 2.0 20.0 0.002 1.0 1133.23154194 7791902.0 10884644.0 27.293195 40.085253 0.0 0.0 -1 -1 1 -1 -1 -1 0.063915328 0.7159252
149 2.0 20.0 0.002 1.0 1139.725065 10451604.0 10910524.0 74.213131 69.687823 0.68538 0.685945 -1 -1 1 -1 -1 -1 0.032697027 0.84408998
149 2.0 20.0 0.002 1.0 1142.42995173 11874717.0 14898164.0 32.664817 40.973805 0.0 0.0 -1 -1 1 -1 -1 -1 0.088910428 0.85448917
149 2.0 20.0 0.002 1.0 1247.04568231 10512342.0 13592216.0 41.256915 79.740961 0.0 0.68646 -1 -1 1 -1 -1 -1 0.2385175 0.80418847
149 2.0 20.0 0.002 1.0 1184.12440586 11189545.0 20089112.0 36.503299 40.668394 0.0 0.0 -1 -1 1 -1 -1 -1 0.091361391 0.79293552
149 2.0 20.0 0.002 1.0 1197.25367941 10699152.0 11313590.0 66.821076 41.318137 0.667539 0.0 -1 -1 1 -1 -1 -1 0.046030208 0.72439636
149 2.0 20.0 0.002 1.0 1216.73501121 10877415.0 18884464.0 31.63146 79.900457 0.0 0.686458 -1 -1 1 -1 -1 -1 0.082576418 0.75319513
149 2.0 20.0 0.002 1.0 1292.62144975 8055575.0 14574580.0 39.420712 41.318966 0.0 0.0 -1 -1 1 -1 -1 -1 0.14355318 0.80454258
149 2.0 20.0 0.002 1.0 1484.668381 11604290.0 14791490.0 40.931215 37.473171 0.0 0.0 -1 -1 1 -1 -1 -1 0.11449067 0.48372278
149 2.0 20.0 0.002 1.0 1341.99251478 5407016.0 7424674.0 28.713311 41.771167 0.0 0.0 -1 -1 1 -1 -1 -1 0.075655459 0.79025824
149 2.0 20.0 0.002 1.0 1353.40713231 6063797.0 10726457.0 40.304508 41.186576 0.0 0.0 -1 -1 1 -1 -1 -1 0.039822336 0.62734237
149 2.0 20.0 0.002 1.0 1369.7428521 4420080.0 9511345.0 41.663639 29.317606 0.0 0.0 -1 -1 1 -1 -1 -1 0.093818788 0.79856573
149 2.0 20.0 0.002 1.0 1386.55319841 5738452.0 10589887.0 25.251026 75.694001 0.0 0.686309 -1 -1 1 -1 -1 -1 0.034154254 0.73392484
149 2.0 20.0 0.002 1.0 1433.5231688 6045347.0 10524163.0 41.66187 40.386626 0.0 0.0 -1 -1 1 -1 -1 -1 0.043890826 0.62343689
149 2.0 20.0 0.002 1.0 1453.24913857 8139840.0 11039627.0 40.600143 69.869456 0.0 0.672913 -1 -1 1 -1 -1 -1 0.079609069 0.55699675
149 2.0 20.0 0.002 1.0 1458.49719183 7719638.0 12217603.0 36.384245 38.467156 0.0 0.0 -1 -1 1 -1 -1 -1 0.07350024 0.67091378
149 2.0 20.0 0.002 1.0 1604.56382977 5415850.0 7829893.0 27.266992 16.668978 0.0 0.0 -1 -1 1 -1 -1 -1 0.061828134 0.37764004
149 2.0 20.0 0.002 1.0 1558.54515872 10640516.0 10730037.0 75.940493 68.835387 0.68606 0.680565 -1 -1 1 -1 -1 -1 0.15785135 0.70652686
149 2.0 20.0 0.002 1.0 1566.53141518 5548784.0 9841722.0 41.33206 22.418756 0.0 0.0 -1 -1 1 -1 -1 -1 0.12460298 0.86700378
149 2.0 20.0 0.002 1.0 1617.16212461 11616426.0 11989372.0 67.873625 78.553633 0.674785 0.686393 -1 -1 1 -1 -1 -1 0.11305853 0.32070105
149 2.0 20.0 0.002 1.0 1657.32195155 6767344.0 15031312.0 33.102823 40.5 0.0 0.0 -1 -1 1 -1 -1 -1 0.10703912 0.65000247
149 2.0 20.0 0.002 1.0 1603.38704164 10890877.0 15351493.0 38.564906 37.987469 0.0 0.0 -1 -1 1 -1 -1 -1 0.044748481 0.91126877
149 2.0 20.0 0.002 1.0 1644.79277516 10511197.0 13170067.0 40.727667 35.69881 0.0 0.0 -1 -1 1 -1 -1 -1 0.022486903 0.20402717
149 2.0 20.0 0.002 1.0 1827.26472129 9876898.0 11576289.0 41.423509 63.905988 0.0 0.680489 -1 -1 1 -1 -1 -1 0.1237447 0.38532115
149 2.0 20.0 0.002 1.0 1797.4905289 3623464.0 10548761.0 59.102799 39.425795 0.685272 0.0 -1 -1 1 -1 -1 -1 0.12163598 0.7024964
149 2.0 20.0 0.002 1.0 1800.34356602 9331441.0 9366953.0 37.812066 75.465764 0.0 0.686107 -1 -1 1 -1 -1 -1 0.049187317 0.46289385
149 2.0 20.0 0.002 1.0 1852.44422127 10631118.0 10631751.0 116.74198 41.615914 0.458145 0.0 -1 -1 1 -1 -1 -1 0.05892392 0.87647053
149 2.0 20.0 0.002 1.0 1865.48781583 11749129.0 17879304.0 40.138678 41.314332 0.0 0.0 -1 -1 1 -1 -1 -1 0.19509078 0.97278537
149 2.0 20.0 0.002 1.0 1913.61417005 5678340.0 10548803.0 56.924019 39.710995 0.674132 0.0 -1 -1 1 -1 -1 -1 0.074091929 0.51032605
149 2.0 20.0 0.002 1.0 1929.82234237 8544709.0 14942081.0 30.46212 37.904636 0.0 0.0 -1 -1 1 -1 -1 -1 0.10688865 0.90036531
149 2.0 20.0 0.002 1.0 1933.5897144 9002053.0 17885749.0 41.472078 76.800205 0.0 0.685803 -1 -1 1 -1 -1 -1 0.072447217 0.8011516
149 2.0 20.0 0.002 1.0 1955.27730664 10557492.0 15608271.0 36.490979 41.694809 0.0 0.0 -1 -1 1 -1 -1 -1 0.045520059 0.85809495
149 2.0 20.0 0.002 1.0 1966.5581144 11043176.0 11676535.0 41.356674 67.223751 0.0 0.675847 -1 -1 1 -1 -1 -1 0.087393104 0.62398514
149 2.0 20.0 0.002 1.0 1991.94600961 6552503.0 12727869.0 32.026284 32.333653 0.0 0.0 -1 -1 1 -1 -1 -1 0.094753738 0.74044162
149 2.0 20.0 0.002 1.0 2009.22375617 9292007.0 14782876.0 41.260127 41.708788 0.0 0.0 -1 -1 1 -1 -1 -1 0.064683083 0.71726154
149 2.0 20.0 0.002 1.0 2017.70071793 10885316.0 15552444.0 77.895652 41.455171 0.686402 0.0 -1 -1 1 -1 -1 -1 0.044367625 0.66979608
149 2.0 20.0 0.002 1.0 2082.11218375 10857901.0 11048742.0 34.376477 38.286615 0.0 0.0 -1 -1 1 -1 -1 -1 0.045330116 0.36713667
149 2.0 20.0 0.002 1.0 2152.13456045 9856165.0 13279743.0 30.864103 35.1381 0.0 0.0 -1 -1 1 -1 -1 -1 0.075456369 0.60905592
149 2.0 20.0 0.002 1.0 2171.22580437 9402580.0 10711369.0 71.261177 37.233716 0.685022 0.0 -1 -1 1 -1 -1 -1 0.077859647 0.76366936
149 2.0 20.0 0.002 1.0 2802.34508689 1345034.0 14157367.0 28.213753 41.5815 0.0 0.0 -1 -1 1 -1 -1 -1 0.25942723 0.79110913
149 2.0 20.0 0.002 1.0 2242.03891684 10539673.0 14655237.0 40.668546 35.144184 0.0 0.0 -1 -1 1 -1 -1 -1 0.044383651 0.8624468
149 2.0 20.0 0.002 1.0 2282.02147699 7209453.0 11782979.0 62.521673 20.818324 0.677527 0.0 -1 -1 1 -1 -1 -1 0.054429427 0.61528319
149 2.0 20.0 0.002 1.0 2358.33552978 4008883.0 5554468.0 30.550142 58.940546 0.0 0.680703 -1 -1 1 -1 -1 -1 0.10892655 0.56782028
149 2.0 20.0 0.002 1.0 2308.31048023 10547604.0 12059730.0 65.869669 30.385236 0.685761 0.0 -1 -1 1 -1 -1 -1 0.042747466 0.80553526
149 2.0 20.0 0.002 1.0 2414.02282152 6817072.0 8174431.0 72.384383 41.873699 0.684727 0.0 -1 -1 1 -1 -1 -1 0.039621481 0.29319527
149 2.0 20.0 0.002 1.0 2672.05261093 10214093.0 11060313.0 34.021557 27.66165 0.0 0.0 -1 -1 1 -1 -1 -1 0.096153783 0.40677973
149 2.0 20.0 0.002 1.0 2483.61474507 10513492.0 11782402.0 41.171021 40.099606 0.0 0.0 -1 -1 1 -1 -1 -1 0.058185624 0.39868399
149 2.0 20.0 0.002 1.0 2594.33118254 9225458.0 12653548.0 36.627667 39.889719 0.0 0.0 -1 -1 1 -1 -1 -1 0.067162573 0.90584528
149 2.0 20.0 0.002 1.0 3084.24144313 8650764.0 13935719.0 53.456084 41.479142 0.681039 0.0 -1 -1 1 -1 -1 -1 0.15050449 0.36980441
149 2.0 20.0 0.002 1.0 2625.36464491 11088592.0 14188432.0 40.702662 32.810034 0.0 0.0 -1 -1 1 -1 -1 -1 0.091438418 0.9561357
149 2.0 20.0 0.002 1.0 3076.7715034 8849693.0 10573528.0 41.479598 40.772195 0.0 0.0 -1 -1 1 -1 -1 -1 0.19274906 0.666112
149 2.0 20.0 0.002 1.0 2889.1685042 7948928.0 11167171.0 34.372876 27.260935 0.0 0.0 -1 -1 1 -1 -1 -1 0.091704266 0.39731608
149 2.0 20.0 0.002 1.0 3276.49939441 11038918.0 11516626.0 22.472387 31.984327 0.0 0.0 -1 -1 1 -1 -1 -1 0.10674039 0.39465891
149 2.0 20.0 0.002 1.0 12197.8707803 519787.0 11881227.0 21.097698 32.769698 0.0 0.0 -1 -1 1 -1 -1 -1 0.22097967 0.4407585
149 2.0 20.0 0.002 1.0 2778.11508906 1663349.0 10676472.0 35.007517 28.410557 0.0 0.0 -1 -1 1 -1 -1 -1 0.075395233 0.82523729
149 2.0 20.0 0.002 1.0 4634.22512521 2422140.0 10719198.0 24.936619 40.762627 0.0 0.0 -1 -1 1 -1 -1 -1 0.14970588 0.27003881
149 2.0 20.0 0.002 1.0 2807.52327747 6436009.0 15816206.0 64.403588 74.191306 0.686384 0.683632 -1 -1 1 -1 -1 -1 0.055642647 0.72543522
149 2.0 20.0 0.002 1.0 3007.63212825 7577820.0 11213145.0 30.45475 40.77921 0.0 0.0 -1 -1 1 -1 -1 -1 0.13335185 0.69289691
149 2.0 20.0 0.002 1.0 2918.23789622 12049930.0 15311623.0 53.373885 42.219258 0.683544 0.674585 -1 -1 1 -1 -1 -1 0.066381836 0.45415744
149 2.0 20.0 0.002 1.0 2926.77342754 5947122.0 7279359.0 22.888468 27.193458 0.0 0.0 -1 -1 1 -1 -1 -1 0.088379782 0.86278623
149 2.0 20.0 0.002 1.0 2970.53708978 6777899.0 9232800.0 64.46546 23.638993 0.674604 0.0 -1 -1 1 -1 -1 -1 0.084560771 0.79075488
149 2.0 20.0 0.002 1.0 2984.71052393 3275719.0 12588499.0 20.107817 34.034904 0.0 0.0 -1 -1 1 -1 -1 -1 0.036778109 0.79898544
149 2.0 20.0 0.002 1.0 3041.88247059 11461766.0 11672438.0 32.291752 33.994285 0.0 0.0 -1 -1 1 -1 -1 -1 0.16662424 0.83816174
149 2.0 20.0 0.002 1.0 3084.71950645 1012565.0 9337482.0 32.80327 28.833943 0.0 0.0 -1 -1 1 -1 -1 -1 0.13395483 0.76873895
149 2.0 20.0 0.002 1.0 3059.59410701 3861722.0 10778936.0 16.929812 26.305103 0.0 0.0 -1 -1 1 -1 -1 -1 0.13202556 0.88854499
149 2.0 20.0 0.002 1.0 3035.87360029 5647488.0 8816946.0 28.041252 30.815939 0.0 0.0 -1 -1 1 -1 -1 -1 0.1637812 0.98292479
149 2.0 20.0 0.002 1.0 3057.2303888 6040662.0 12811351.0 32.856561 28.068222 0.0 0.0 -1 -1 1 -1 -1 -1 0.096225354 0.84760025
149 2.0 20.0 0.002 1.0 3108.37370041 4936862.0 15087907.0 28.365062 34.836081 0.0 0.0 -1 -1 1 -1 -1 -1 0.09984243 0.68623755
149 2.0 20.0 0.002 1.0 3110.15343012 2172126.0 8169893.0 27.622222 37.377253 0.0 0.0 -1 -1 1 -1 -1 -1 0.07152097 0.57205717
149 2.0 20.0 0.002 1.0 3159.21012357 5340499.0 6170587.0 19.943429 33.408054 0.0 0.0 -1 -1 1 -1 -1 -1 0.026537338 0.41990426
149 2.0 20.0 0.002 1.0 3158.28933642 9939206.0 12803507.0 26.762283 21.668481 0.0 0.0 -1 -1 1 -1 -1 -1 0.014376641 0.85153287
149 2.0 20.0 0.002 1.0 3171.08385881 2868406.0 5385542.0 26.096939 65.482743 0.0 0.665328 -1 -1 1 -1 -1 -1 0.12226677 0.81770106
149 2.0 20.0 0.002 1.0 3364.09596117 7330231.0 13079671.0 31.414491 30.667901 0.0 0.0 -1 -1 1 -1 -1 -1 0.057408272 0.93142958
149 2.0 20.0 0.002 1.0 3382.25970727 5072530.0 14087988.0 24.61939 26.106072 0.0 0.0 -1 -1 1 -1 -1 -1 0.055020327 0.9080775
